epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,816.649,0.6254,0.86072,0.01187,0.79548,0.71592,0.79704,0.66324,0.6726,0.89993,0.01865,0.000235355,0.000235355,0.000235355
46,833.617,0.63026,0.84569,0.01178,0.75635,0.75219,0.80107,0.67554,0.62487,0.92573,0.01709,0.000231226,0.000231226,0.000231226
47,850.784,0.6269,0.83686,0.01173,0.75744,0.75605,0.80118,0.68381,0.62315,0.88911,0.01672,0.000227098,0.000227098,0.000227098
48,867.937,0.61322,0.84157,0.01138,0.74961,0.76561,0.80269,0.68131,0.62148,0.90991,0.01663,0.00022297,0.00022297,0.00022297
49,884.968,0.62845,0.82217,0.0117,0.76295,0.75391,0.80515,0.6837,0.65064,0.88607,0.01807,0.000218842,0.000218842,0.000218842
50,902.174,0.61162,0.77436,0.01139,0.76122,0.72487,0.78395,0.66,0.65471,0.94219,0.01802,0.000214713,0.000214713,0.000214713
51,919.322,0.60563,0.77144,0.01127,0.79064,0.70244,0.77749,0.65282,0.64291,0.96192,0.01752,0.000210585,0.000210585,0.000210585
52,936.25,0.61657,0.78426,0.0112,0.80748,0.74321,0.81307,0.68982,0.62047,0.88257,0.01664,0.000206457,0.000206457,0.000206457
53,953.306,0.61669,0.80912,0.01165,0.77342,0.72922,0.80132,0.68948,0.60532,0.90534,0.01635,0.000202328,0.000202328,0.000202328
54,970.292,0.60973,0.7766,0.01125,0.79127,0.74227,0.80737,0.69621,0.59524,0.85295,0.01594,0.0001982,0.0001982,0.0001982
55,987.452,0.59125,0.7411,0.01088,0.78351,0.77642,0.82032,0.7011,0.58884,0.84781,0.01571,0.000194072,0.000194072,0.000194072
56,1004.41,0.61555,0.76703,0.01122,0.79877,0.74578,0.79838,0.68602,0.59906,0.92563,0.01613,0.000189943,0.000189943,0.000189943
57,1021.5,0.58583,0.73373,0.01101,0.80184,0.75619,0.81691,0.69499,0.61882,0.85438,0.0169,0.000185815,0.000185815,0.000185815
58,1038.44,0.61272,0.766,0.01142,0.81444,0.73627,0.81428,0.70006,0.61918,0.85044,0.0168,0.000181687,0.000181687,0.000181687
59,1055.51,0.57666,0.73746,0.01074,0.73053,0.75705,0.80033,0.67993,0.60603,0.90502,0.01633,0.000177559,0.000177559,0.000177559
60,1072.55,0.5867,0.76323,0.01083,0.79686,0.73168,0.79834,0.6787,0.6154,0.88444,0.01677,0.00017343,0.00017343,0.00017343
61,1089.43,0.58843,0.74078,0.01099,0.77686,0.76597,0.79406,0.68564,0.59786,0.90671,0.01589,0.000169302,0.000169302,0.000169302
62,1106.32,0.58501,0.70908,0.0107,0.8319,0.71511,0.81469,0.69537,0.60966,0.88796,0.01666,0.000165174,0.000165174,0.000165174
63,1123.31,0.57638,0.70858,0.01054,0.79789,0.7592,0.80818,0.6921,0.59523,0.8976,0.01586,0.000161045,0.000161045,0.000161045
64,1140.37,0.588,0.71161,0.01059,0.834,0.73837,0.81138,0.69345,0.59567,0.86399,0.01601,0.000156917,0.000156917,0.000156917
65,1157.37,0.5617,0.67674,0.0103,0.82791,0.7544,0.80658,0.69125,0.60418,0.8718,0.0163,0.000152789,0.000152789,0.000152789
66,1176.08,0.55994,0.68484,0.01055,0.77758,0.75152,0.80146,0.6853,0.59794,0.91694,0.01605,0.00014866,0.00014866,0.00014866
67,1193.85,0.57318,0.66429,0.01027,0.84582,0.73324,0.81884,0.69623,0.61288,0.8633,0.01655,0.000144532,0.000144532,0.000144532
68,1211.59,0.58251,0.69541,0.01098,0.81073,0.76025,0.81987,0.70203,0.60654,0.8544,0.01638,0.000140404,0.000140404,0.000140404
69,1229.6,0.57056,0.67561,0.01056,0.82873,0.72931,0.81374,0.69596,0.60139,0.88072,0.01632,0.000136276,0.000136276,0.000136276
70,1247.54,0.57106,0.6752,0.01021,0.84111,0.7316,0.80934,0.70008,0.58286,0.86666,0.0155,0.000132147,0.000132147,0.000132147
71,1265.61,0.56009,0.65989,0.01025,0.85647,0.73489,0.82291,0.70855,0.59518,0.84751,0.01578,0.000128019,0.000128019,0.000128019
72,1283.58,0.5758,0.67702,0.01078,0.82731,0.75195,0.82175,0.70574,0.58412,0.87069,0.0154,0.000123891,0.000123891,0.000123891
73,1301.8,0.57256,0.65895,0.01042,0.81952,0.74408,0.81802,0.70078,0.5915,0.84816,0.01573,0.000119762,0.000119762,0.000119762
74,1319.52,0.5512,0.65913,0.01039,0.86008,0.71515,0.81975,0.70593,0.58976,0.85983,0.01565,0.000115634,0.000115634,0.000115634
75,1337.66,0.553,0.61457,0.01013,0.83059,0.75502,0.81379,0.7003,0.57767,0.87929,0.01534,0.000111506,0.000111506,0.000111506
76,1355.97,0.54838,0.64202,0.0098,0.82037,0.75958,0.81647,0.69895,0.59324,0.86738,0.01557,0.000107378,0.000107378,0.000107378
77,1374.88,0.5465,0.63156,0.01009,0.82237,0.75515,0.81831,0.70231,0.58552,0.86361,0.01569,0.000103249,0.000103249,0.000103249
78,1393.14,0.5355,0.61271,0.00998,0.84806,0.72846,0.81901,0.70901,0.58028,0.85274,0.01531,9.91209e-05,9.91209e-05,9.91209e-05
79,1411.55,0.54936,0.64805,0.00997,0.84055,0.74023,0.81947,0.70633,0.58606,0.84756,0.01556,9.49926e-05,9.49926e-05,9.49926e-05
80,1429.89,0.54877,0.66025,0.01002,0.80329,0.76881,0.81614,0.70174,0.58687,0.85959,0.01563,9.08643e-05,9.08643e-05,9.08643e-05
81,1448.52,0.54642,0.61681,0.01018,0.82571,0.76556,0.82745,0.71512,0.58244,0.84752,0.01545,8.6736e-05,8.6736e-05,8.6736e-05
82,1466.64,0.53764,0.6272,0.00991,0.81843,0.76629,0.83223,0.72207,0.58326,0.84064,0.01555,8.26077e-05,8.26077e-05,8.26077e-05
83,1484.72,0.54963,0.62128,0.0098,0.82772,0.74225,0.81434,0.7016,0.5865,0.85539,0.01564,7.84794e-05,7.84794e-05,7.84794e-05
84,1503.32,0.5329,0.59656,0.00962,0.85331,0.74161,0.81875,0.70889,0.58388,0.86074,0.01555,7.43511e-05,7.43511e-05,7.43511e-05
85,1520.83,0.54167,0.62213,0.00981,0.81851,0.76305,0.81718,0.70782,0.58026,0.85841,0.01547,7.02228e-05,7.02228e-05,7.02228e-05
86,1538.18,0.54373,0.62111,0.01,0.82619,0.76794,0.82048,0.70727,0.59318,0.87793,0.01585,6.60945e-05,6.60945e-05,6.60945e-05
87,1555.68,0.54352,0.59133,0.01004,0.8379,0.74841,0.82098,0.71118,0.58685,0.85722,0.01561,6.19662e-05,6.19662e-05,6.19662e-05
88,1573.87,0.52926,0.59897,0.0095,0.85044,0.75807,0.82441,0.7122,0.58858,0.8445,0.01566,5.78379e-05,5.78379e-05,5.78379e-05
89,1592.03,0.51521,0.60022,0.00951,0.83295,0.76216,0.82195,0.70466,0.59133,0.8425,0.01576,5.37096e-05,5.37096e-05,5.37096e-05
90,1610.19,0.5336,0.61891,0.00983,0.82883,0.76359,0.82038,0.70175,0.59004,0.85652,0.01579,4.95813e-05,4.95813e-05,4.95813e-05
91,1651.38,0.429,0.38054,0.0104,0.81394,0.70595,0.78097,0.6527,0.64221,0.97673,0.01735,4.5453e-05,4.5453e-05,4.5453e-05
92,1669.14,0.3866,0.32389,0.00903,0.80723,0.7114,0.79371,0.67177,0.62152,0.98329,0.01661,4.13247e-05,4.13247e-05,4.13247e-05
93,1686.96,0.37955,0.31627,0.00883,0.80613,0.72133,0.79594,0.67363,0.61663,0.976,0.0165,3.71964e-05,3.71964e-05,3.71964e-05
94,1704.8,0.37503,0.29451,0.0086,0.79278,0.72991,0.78612,0.67021,0.61454,0.99501,0.01634,3.30681e-05,3.30681e-05,3.30681e-05
95,1722.61,0.37141,0.30125,0.00862,0.78569,0.74252,0.79421,0.67798,0.60658,0.97211,0.01612,2.89398e-05,2.89398e-05,2.89398e-05
96,1740.46,0.36149,0.28535,0.00837,0.81682,0.72841,0.7991,0.68196,0.6094,0.95895,0.01622,2.48115e-05,2.48115e-05,2.48115e-05
97,1758.28,0.36093,0.27808,0.00818,0.81294,0.74232,0.79472,0.67554,0.61659,0.95399,0.01637,2.06832e-05,2.06832e-05,2.06832e-05
98,1776.15,0.35357,0.28172,0.00808,0.7985,0.7431,0.79483,0.6751,0.61083,0.95156,0.01622,1.65549e-05,1.65549e-05,1.65549e-05
99,1793.92,0.35721,0.27931,0.00843,0.83565,0.72068,0.79815,0.68012,0.61358,0.93782,0.01634,1.24266e-05,1.24266e-05,1.24266e-05
100,1811.73,0.35005,0.26972,0.00796,0.83136,0.72227,0.79961,0.68287,0.60848,0.94396,0.01618,8.2983e-06,8.2983e-06,8.2983e-06
